WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE,_YEAR_INFERRED_,_source_dataset_
2025-12-13,Southeast Asia,Myanmar,Mandalay,Violence against civilians,Attack,7,9,153036.0,Political violence,2051.0,21.9374,96.4122,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-20,Southeast Asia,Myanmar,Mandalay,Violence against civilians,Attack,2,1,75193.0,Political violence,2051.0,21.9374,96.4122,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-11,Southeast Asia,Myanmar,Mandalay,Violence against civilians,Sexual violence,1,0,3329.0,Political violence,2051.0,21.9374,96.4122,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-06,Southeast Asia,Myanmar,Mandalay,Violence against civilians,Sexual violence,2,0,42673.0,Political violence,2051.0,21.9374,96.4122,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-13,Southeast Asia,Myanmar,Mandalay,Violence against civilians,Sexual violence,1,0,39192.0,Political violence,2051.0,21.9374,96.4122,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-04,Southeast Asia,Myanmar,Mandalay,Violence against civilians,Sexual violence,1,1,,Political violence,2051.0,21.9374,96.4122,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-04,Southeast Asia,Myanmar,Mon,Battles,Armed clash,2,46,2180.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-11,Southeast Asia,Myanmar,Mon,Battles,Armed clash,3,30,46307.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-18,Southeast Asia,Myanmar,Mon,Battles,Armed clash,3,7,6466.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-25,Southeast Asia,Myanmar,Mon,Battles,Armed clash,2,0,2915.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-01,Southeast Asia,Myanmar,Mon,Battles,Armed clash,5,50,98717.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-08,Southeast Asia,Myanmar,Mon,Battles,Armed clash,3,1,74860.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-15,Southeast Asia,Myanmar,Mon,Battles,Armed clash,2,0,36131.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-22,Southeast Asia,Myanmar,Mon,Battles,Armed clash,1,0,8130.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-01,Southeast Asia,Myanmar,Mon,Battles,Armed clash,1,5,41008.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-08,Southeast Asia,Myanmar,Mon,Battles,Armed clash,4,9,73405.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-22,Southeast Asia,Myanmar,Mon,Battles,Armed clash,2,5,90175.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-29,Southeast Asia,Myanmar,Mon,Battles,Armed clash,1,1,2435.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-05,Southeast Asia,Myanmar,Mon,Battles,Armed clash,1,0,2435.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-12,Southeast Asia,Myanmar,Mon,Battles,Armed clash,1,0,7250.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-19,Southeast Asia,Myanmar,Mon,Battles,Armed clash,1,6,4118.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-26,Southeast Asia,Myanmar,Mon,Battles,Armed clash,2,2,31089.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-10,Southeast Asia,Myanmar,Mon,Battles,Armed clash,2,4,7080.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-17,Southeast Asia,Myanmar,Mon,Battles,Armed clash,1,1,1471.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-07,Southeast Asia,Myanmar,Mon,Battles,Armed clash,5,6,269561.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-28,Southeast Asia,Myanmar,Mon,Battles,Armed clash,1,8,57390.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-05,Southeast Asia,Myanmar,Mon,Battles,Armed clash,1,3,14323.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-12,Southeast Asia,Myanmar,Mon,Battles,Armed clash,2,3,57390.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-19,Southeast Asia,Myanmar,Mon,Battles,Armed clash,2,5,9440.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-26,Southeast Asia,Myanmar,Mon,Battles,Armed clash,4,8,62357.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-09,Southeast Asia,Myanmar,Mon,Battles,Armed clash,1,6,41439.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-16,Southeast Asia,Myanmar,Mon,Battles,Armed clash,2,3,71903.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-23,Southeast Asia,Myanmar,Mon,Battles,Armed clash,2,6,2435.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-30,Southeast Asia,Myanmar,Mon,Battles,Armed clash,1,1,81058.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-13,Southeast Asia,Myanmar,Mon,Battles,Armed clash,3,4,7459.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-20,Southeast Asia,Myanmar,Mon,Battles,Armed clash,1,3,8373.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-27,Southeast Asia,Myanmar,Mon,Battles,Armed clash,1,4,57390.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-04,Southeast Asia,Myanmar,Mon,Battles,Armed clash,2,3,2194.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-11,Southeast Asia,Myanmar,Mon,Battles,Armed clash,1,8,407.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-18,Southeast Asia,Myanmar,Mon,Battles,Armed clash,4,4,61081.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-25,Southeast Asia,Myanmar,Mon,Battles,Armed clash,3,6,13779.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-08,Southeast Asia,Myanmar,Mon,Battles,Armed clash,3,8,20542.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-15,Southeast Asia,Myanmar,Mon,Battles,Armed clash,2,3,,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-22,Southeast Asia,Myanmar,Mon,Battles,Armed clash,3,8,,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-29,Southeast Asia,Myanmar,Mon,Battles,Armed clash,2,2,4654.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-06,Southeast Asia,Myanmar,Mon,Battles,Armed clash,1,4,65198.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-20,Southeast Asia,Myanmar,Mon,Battles,Armed clash,5,51,108405.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-27,Southeast Asia,Myanmar,Mon,Battles,Armed clash,5,6,104706.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-04,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,4,6,47787.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-11,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,6,8,57870.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-18,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,4,0,82808.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-25,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,4,0,141140.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,3,0,5445.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-08,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,4,3,73864.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-15,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,4,3,60364.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-22,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,2,0,35267.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,7,0,38757.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-08,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,1,0,2573.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-15,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,1,0,908.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-22,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,2,0,73603.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-19,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,1,2,40271.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-26,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,2,0,692.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-03,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,6,0,47405.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-10,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,4,0,506.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-05,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,2,0,55663.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-19,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,1,0,581.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-02,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,1,0,2435.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-09,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,1,1,318.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-23,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,1,2,707.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-30,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,1,1,10065.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-06,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,1,0,18131.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-13,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,2,2,7674.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-04,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,1,5,672.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-11,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,3,1,68635.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-18,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,1,0,171.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,13,0,146394.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-08,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,1,2,,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-20,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,1,0,67969.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-27,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Air/drone strike,1,2,65499.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-04,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,1347.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-18,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1283.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-25,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,81582.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1065.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-05,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,40271.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-03,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,22966.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-24,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,5278.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-31,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,3163.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-07,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,35049.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-20,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,5550.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-04,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,87548.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,6584.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-22,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-04,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,5550.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-11,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,83723.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-18,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,1,79958.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-25,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,31880.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,8099.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-08,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,261.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-15,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,9385.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-22,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,2,33852.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,33368.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-08,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,41008.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-15,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,4,58353.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-29,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,773.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-12,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,2435.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-19,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,50691.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-26,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,604.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-03,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,565.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-10,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,1,36482.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-17,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,40006.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-07,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,2,231959.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-14,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,60014.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-21,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,2808.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-28,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,92439.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-12,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,5,1,81154.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-19,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,6701.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-02,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,4106.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-09,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,67969.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-20,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,4690.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-27,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,18131.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-04,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,2435.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-11,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,59825.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-18,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,6546.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-25,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,88106.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-01,Southeast Asia,Myanmar,Mon,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,2307.0,Political violence,2052.0,17.1104,97.3547,2025,Asia-Pacific_aggregated_data_up_to_week_of-2026-03-28.xlsx
